wt_sk,measured_at,wind_speed,power,nacelle_direction,wind_direction,rotor_speed,generator_speed,temp_environment,temp_hydraulic_oil,temp_gear_bearing,cosphi,blade_angle_avg,hydraulic_pressure,subtraction,categories_sk
1,2020-02-11 00:00:00.0000000 +01:00,1.035956714552844,1.0060617342856915,225.90166587224013,222.32188459670522,0.9911335947860853,0.8392031892697578,7.842626268727997,34.67728197127736,56.657491714721125,0.9960464154750701,5.021243163328522,196.09701693447252,,
1,2020-02-11 00:10:00.0000000 +01:00,0.9763294610960499,0.9816377677864896,221.75736663392425,226.6425635052203,0.996125157445882,0.8442411934933428,7.697894481645066,35.72154184272045,57.922259918049974,0.984988613389464,4.457121346872829,195.9890747338489,,
1,2020-02-11 00:20:00.0000000 +01:00,0.9756967751008088,0.9782149098337253,228.25925967149544,224.2745110794659,1.0053180568163198,0.8321006058664078,7.815321493473324,37.01010589551616,59.101670998323236,0.9861553272338509,2.913322530533525,195.46122549650286,,
1,2020-02-11 00:30:00.0000000 +01:00,1.0225050459470189,0.990177781429326,219.17105649740165,226.66570140989077,0.9864527566648468,0.825610693325007,8.127094371333161,37.8966004197272,59.72662776519504,0.994759945675666,5.559833150670034,196.1513573576542,,
1,2020-02-11 00:40:00.0000000 +01:00,1.0662780698383265,1.0096726257081081,223.86937302783642,230.72650961053478,0.9841761188894428,0.8235594672298372,7.6868133946482535,38.78055271036928,60.261351437325104,0.9874328961349289,6.751949482606495,195.61788190574333,,
1,2020-02-11 00:50:00.0000000 +01:00,1.1635699931285175,0.9915669417249012,222.69403521091434,226.02580441836622,1.0006307551311238,0.822055801092957,7.981133819311279,39.089448536931364,60.6741103840407,0.989290929986732,9.666361263752702,196.4290532642797,,
2,2020-02-11 00:00:00.0000000 +01:00,1.0927557303426403,0.014903688709309661,268.4961400590356,231.22608196066233,0.0017131905525451512,-0.00011906539960644495,7.758265735311711,25.97388501350674,26.980052731836274,0.8892439127525412,89.38868768600275,190.20971347025403,0.0,20.0
2,2020-02-11 00:10:00.0000000 +01:00,1.0662466888483564,0.012697826709921938,264.07702369986345,234.0518116144022,-0.012478283694309436,0.015647824900382294,8.137482566191316,25.19393014539075,27.185720062792203,0.8704668471201603,90.07873803804017,188.17508926193614,0.0,20.0
2,2020-02-11 00:20:00.0000000 +01:00,1.0821885758873564,0.006147675988903632,271.9975625735283,234.97458270502304,0.012179033302753758,0.009457897387627727,8.122939362618089,24.691739879882356,27.310143289929766,0.8998329943609222,89.30113498228113,191.1547993345764,0.0,20.0
2,2020-02-11 00:30:00.0000000 +01:00,1.1811251457419447,0.0021871483028830475,268.54871548583037,234.97265423763199,-0.008109409156369879,-0.004569890178285809,8.18148486986036,24.701101185626847,26.99488743851819,0.8804853413355349,89.10386001630886,188.1786226451137,0.0,20.0
2,2020-02-11 00:40:00.0000000 +01:00,1.1718615483166046,0.009691346679460686,267.82406810842303,230.42639779258172,-0.012467571134656946,-0.004870197707399034,8.1409159794212,25.219755673557536,26.081170428283215,0.8545328242517275,89.61514635700777,190.39516566048215,0.0,20.0
2,2020-02-11 00:50:00.0000000 +01:00,1.2073012952846982,0.012900686746005415,267.75840124544555,236.43339463420676,-0.011839688436247315,-0.003137800575930727,7.821649662703966,24.80411455140314,25.880278754798162,0.8672055003902905,89.02929142344415,189.24034401743245,0.0,20.0
3,2020-02-11 00:00:00.0000000 +01:00,0.9225286645514161,0.9248011913122988,228.42822552897974,229.75565570638017,0.9933220153886462,0.838137110527342,7.943491113869216,38.69226346269983,53.21295927087698,0.9994741225534909,0.6790148744994796,192.84328923778045,,
3,2020-02-11 00:10:00.0000000 +01:00,0.9832175584791288,0.9521573332197664,227.28967719997323,224.3606904227125,1.0066936033812601,0.8256714912839896,7.109737086581274,38.974238029790236,52.734830544581946,0.9973210316569515,2.627187444557799,195.61117194993713,,
3,2020-02-11 00:20:00.0000000 +01:00,0.9250952802222193,0.919257243934535,230.64554020424555,223.07987579601755,0.998291676787128,0.8237502621105433,7.153691690492967,40.33362012998601,52.82075216331831,0.9974463796040285,0.5603652734123061,195.38323243079284,,
3,2020-02-11 00:30:00.0000000 +01:00,0.9014903068403757,0.8947697447106358,224.27376608142777,227.2530971478274,0.9953651449941463,0.8277237164730887,7.26838063060134,40.91440348720505,52.844079401444105,0.9873800192770654,0.2406171142610964,195.27981493658697,,
