wt_sk,measured_at,wind_speed,power,nacelle_direction,wind_direction,rotor_speed,generator_speed,temp_environment,temp_hydraulic_oil,temp_gear_bearing,cosphi,blade_angle_avg,hydraulic_pressure,subtraction,categories_sk
1,2020-01-22 01:00:00.0000000 +01:00,0.5989731946979329,0.32290785595073185,275.66755170837837,272.1130558478724,0.9089552590194397,0.7855969164414716,3.3153542841929893,16.811064995010092,34.722729333155115,0.976860415195668,-2.3626378313837266,189.3915033186996,,
1,2020-01-22 01:10:00.0000000 +01:00,0.5610091051052792,0.2395579250290744,268.02310524266557,269.2749228848719,0.8640962666446604,0.7395836764171766,3.1467145649099364,17.033510112565843,36.1189737788401,0.9470059004735315,-1.555101273005394,190.15781029503424,,
1,2020-01-22 01:20:00.0000000 +01:00,0.5372804786132463,0.19079870656339706,269.90172010632796,263.0181864799133,0.8248912432461816,0.6933335801603542,2.8835797717524136,17.006599209551602,35.81570044896804,0.93477749824914,-1.4100224323516302,190.82693857456326,,
1,2020-01-22 01:30:00.0000000 +01:00,0.5068610895423888,0.20726583440030447,263.8676796263317,260.83956252011,0.7908301461312145,0.6709928294509451,2.9315414595716978,17.29127401331009,34.66876481005886,0.928354096628297,-2.562882101418424,189.0018589250321,,
1,2020-01-22 01:40:00.0000000 +01:00,0.4869892772284467,0.1989685514285869,265.055890618828,261.10426410440584,0.7707553384393182,0.6574276130694723,2.965655369544855,16.75420236496876,34.83024481859036,0.928563375234972,-2.1768034118184527,191.2791108006476,,
1,2020-01-22 01:50:00.0000000 +01:00,0.47675009496970433,0.16526741223325436,265.8689792334109,267.2612456694759,0.7532769699498119,0.628830387272018,3.3112360835918504,16.725741011771138,33.8130663256359,0.9025377924727588,-2.021125691014667,190.07914156180678,,
1,2020-01-22 02:00:00.0000000 +01:00,0.5193724145966716,0.2038056980245811,265.47550892222034,270.19647773663155,0.8100335883266568,0.6772886343043327,2.6821719815741125,17.209315094600303,34.29310209137583,0.9451202171866311,-1.8663726078400693,189.21266161847757,,
1,2020-01-22 02:10:00.0000000 +01:00,0.5619915495176372,0.2654978558186733,263.82395576255476,267.27026082514084,0.8610924283286012,0.7247535983432113,3.086687217970917,16.792865999898197,34.338512751025476,0.9585641997104635,-1.723515809761143,190.43800933695906,,
1,2020-01-22 02:20:00.0000000 +01:00,0.6005273572251445,0.3131519690927569,270.4682149302876,268.48950605888683,0.8894302098149042,0.7499408051732639,3.0392474362445405,16.763395365716647,34.168121746501846,0.9615657958270024,-1.940624061483513,190.37177915164193,,
1,2020-01-22 02:30:00.0000000 +01:00,0.6056277812016174,0.32354376627300657,268.11670402330725,266.94354697672554,0.9246273443001273,0.7703290592456872,2.780963794741908,16.91233469610219,35.07303673364494,0.9743117468169424,-1.4756544487712493,190.07424788744683,,
1,2020-01-22 02:40:00.0000000 +01:00,0.6068604984131956,0.3666685434505325,266.29595596003657,266.9372999662675,0.9220317927086819,0.777769521639649,3.28489782272243,17.022316850390066,34.92784547061882,0.9747219880579052,-2.3244962179865194,189.9733654129577,,
1,2020-01-22 02:50:00.0000000 +01:00,0.6539350817650914,0.4717913574141297,272.2426533978431,269.94956763652857,0.951445660084505,0.7918231775601008,2.8318992326502546,17.294679193964114,35.10082110182615,0.9884564224465318,-2.211340173030819,189.5317029866399,,
1,2020-01-22 03:00:00.0000000 +01:00,0.6083172641308632,0.3609313784408431,269.89014765382996,271.69409945718235,0.9226379823745159,0.7724463305814776,2.810680832084598,16.868054929612605,36.28042478952034,0.9614285274165739,-2.2867420808384376,189.50271301490187,,
1,2020-01-22 03:10:00.0000000 +01:00,0.59149935060175,0.32878647190747656,273.32013425633056,271.15112588933994,0.8952631112273002,0.7457580144250181,2.732837740262346,16.679210981347087,37.17963986541119,0.9750952083616324,-2.463486317983149,189.80372998498729,,
1,2020-01-22 03:20:00.0000000 +01:00,0.627257839318418,0.38615312554171294,269.73384432835735,272.0968831914743,0.9243027821508718,0.7799492411941708,2.904130787765583,17.12755474504174,37.207650715649,0.969631182214117,-1.670117555819355,190.042304337496,,
1,2020-01-22 03:30:00.0000000 +01:00,0.6185087079606908,0.3854354500811839,276.2265163719957,273.654645665035,0.9052395536931003,0.7586503683706675,3.0371225978935326,16.75482543583828,37.34371483844435,0.9635393769590429,-2.2075788309627358,190.7737021364122,,
1,2020-01-22 03:40:00.0000000 +01:00,0.7111024587858664,0.5896627078142536,269.72649692651254,275.764478375077,0.9557190118016828,0.812013405594218,3.1501095826709262,17.074106179143122,37.305714816693865,0.9806296005806385,-1.8331798912803041,190.0400013863863,,
1,2020-01-22 03:50:00.0000000 +01:00,0.6608558468259191,0.439345021459845,266.5057016137656,267.4780745949125,0.957134923386106,0.7900552925629316,2.6915470569221687,16.959974906274837,37.66771378816761,0.9736943823779257,-1.6842059188214162,190.74823864567722,,
1,2020-01-22 04:00:00.0000000 +01:00,0.6160126821548402,0.40060115026182425,265.7141657025181,268.01189047160807,0.9067077437805672,0.7721172448353818,1.9346698085689638,16.88171163797377,38.684752247856004,0.9773721936492739,-1.3794550540740262,190.11206850687438,,
1,2020-01-22 04:10:00.0000000 +01:00,0.576855788640057,0.34708648050970375,263.4221270098039,266.0942715523075,0.878019068394773,0.7546117427390557,1.7823353812393632,16.990865493825876,39.02942900697162,0.9720566382657477,-1.843249251735638,191.1073138919847,,
1,2020-01-22 04:20:00.0000000 +01:00,0.7136757671223891,0.5901228497820796,273.82218716525557,271.06690920910535,0.958144202963347,0.8216938400336272,1.7959051616172328,16.845345019430994,38.99315859123501,0.9867344053139869,-1.4891653060017613,189.05483240016017,,
1,2020-01-22 04:30:00.0000000 +01:00,0.7358492245747258,0.6315594016541806,278.902727375187,271.21946578679757,0.9870793973233991,0.8278622079880366,2.1061492982272654,16.957908778602622,40.101842723594366,0.9801911282049913,-1.7919136329889047,191.04971724245593,,
