wt_sk,measured_at,wind_speed,power,nacelle_direction,wind_direction,rotor_speed,generator_speed,temp_environment,temp_hydraulic_oil,temp_gear_bearing,cosphi,blade_angle_avg,hydraulic_pressure,subtraction,categories_sk
1,2020-01-14 00:00:00.0000000 +01:00,0.5584282377229861,0.28241063555368795,180.2581322979068,181.5655908425818,0.881494335498007,0.7235063521746123,6.265676919072936,20.929860561512715,38.99919862518003,0.9581615084077755,-1.6041000066498767,190.086463414935,,
1,2020-01-14 00:10:00.0000000 +01:00,0.6017712608630458,0.30323596166715067,188.57468165522906,188.51507600661978,0.9066100728195359,0.7539547967802944,6.282928947175749,21.293598018648392,39.04012598431771,0.9583844923136542,-2.0590739224805072,188.56283610694706,,
1,2020-01-14 00:20:00.0000000 +01:00,0.5776729979315688,0.31495937869439333,192.02194242210544,195.44186138820098,0.9005420914083477,0.7489651142852484,6.271279535169043,21.104050925759235,39.12559522077013,0.9764732252733571,-2.3121467266479394,189.9355755816277,,
1,2020-01-14 00:30:00.0000000 +01:00,0.5898598957791916,0.3281776342159922,196.5430077395538,199.87271784679913,0.9093722519434488,0.7654112239862048,6.126500299612213,21.239126957587363,39.39222557632415,0.9726380483259399,-2.3052069820233743,189.7354875367713,,
1,2020-01-14 00:40:00.0000000 +01:00,0.6273449170455898,0.31885824726726225,194.8152565644701,196.36622469727757,0.9518671049150241,0.7844625211761056,6.002048705407154,21.127616601205627,38.93564048239576,0.9676787253884731,-2.243355288672748,189.15244219271761,,
1,2020-01-14 00:50:00.0000000 +01:00,0.6107262446798873,0.3743750344356013,199.8234286195238,197.988620662827,0.9567732833409316,0.8030704909522124,5.90479683501619,20.74922133831141,38.67254582660733,0.9736255149075068,-2.352240349027719,188.47702279782683,,
2,2020-01-14 00:00:00.0000000 +01:00,0.6390028231725453,0.3635467939085054,191.68274293362086,194.56093837495305,0.9465031404009504,0.8044618171966657,5.682607262930478,20.942550578365775,61.87603589141114,0.9775648517434418,-2.4314337920185523,189.42807433247,,
2,2020-01-14 00:10:00.0000000 +01:00,0.6512330840379889,0.3784777719983735,199.4156500720001,201.61689906066312,0.9809248815326795,0.8370752434379422,6.088760024450779,20.957085737262364,62.14980601833144,0.9718597092909876,-2.2045837346796344,189.8341668480766,,
2,2020-01-14 00:20:00.0000000 +01:00,0.6514511127871231,0.40689461048064546,197.96577250419378,205.0136611556074,0.9851422796241558,0.8353488924941053,6.25858685199704,20.96358398280041,63.10309302527507,0.9711544329172508,-1.6283115948182725,190.72004847531062,,
2,2020-01-14 00:30:00.0000000 +01:00,0.6731582600661978,0.38951383024665887,209.58581745461998,211.90759530873532,0.9819232635433429,0.8382244448349493,6.191444331801651,20.796294690653838,62.69882711775063,0.9862103296151207,-2.229298462925793,189.72691131850678,,
2,2020-01-14 00:40:00.0000000 +01:00,0.6658917990782776,0.4103347815369567,205.23443445527533,205.1461945575074,1.0017885986463981,0.8222709629770231,5.773760256769975,21.264602414514883,63.257784084100535,0.9822199302874116,-2.269498270075942,189.9031761703885,,
2,2020-01-14 00:50:00.0000000 +01:00,0.6887769754790133,0.4700673113460141,211.68424157316718,213.3881963656985,0.9820065438298352,0.8295413935480794,6.261131896724076,20.91293940214427,63.76633682927504,0.9705129975071293,-2.7276863692241213,189.14943589490204,,
3,2020-01-14 00:00:00.0000000 +01:00,0.49787732591058226,0.007641122668739014,186.70725326785802,197.03867079761574,0.006262241516448675,0.013987356597870444,5.7431378477422435,18.333711604235805,15.895932826930126,0.6946169798510455,85.73651692676161,188.343053700024,0.0,3.0
3,2020-01-14 00:10:00.0000000 +01:00,0.4543673910665218,0.01061027141021273,198.49292218053057,197.81264880501416,-0.002022825400460417,0.015531955993773525,6.187674772334595,18.198244076266455,16.223676157995385,0.769877556834494,85.3878975747052,189.64973595153208,0.0,3.0
3,2020-01-14 00:20:00.0000000 +01:00,0.4811796001945776,0.0013972825539589255,205.06702322993434,206.60767876748568,-0.010795353623343835,0.002948254373501883,6.253462699351244,18.08230095331757,15.59993001454722,0.7637757272838002,86.62144414146053,187.73853926196827,0.0,3.0
3,2020-01-14 00:30:00.0000000 +01:00,0.5096454562167889,0.011660677901652483,206.18094710396323,207.86998508460914,-0.007430167852536864,0.01092593439928793,6.231089000771199,18.009544323032674,16.16720462774648,0.6752533203896698,85.38757392504964,189.43031384629998,0.0,3.0
