wt_sk,measured_at,wind_speed,power,nacelle_direction,wind_direction,rotor_speed,generator_speed,temp_environment,temp_hydraulic_oil,temp_gear_bearing,cosphi,blade_angle_avg,hydraulic_pressure,subtraction,categories_sk
10000090,2020-01-26 01:00:00.0000000 +01:00,0.3,-0.00145,208.7,209.7,0.1342281879194631,0.121031746031746,0.0,16.0,16.0,0.83,24.0,189.8,,
10000090,2020-01-26 01:10:00.0000000 +01:00,0.3416666666666666,0.0223,209.1,205.3,0.5436241610738255,0.4603174603174603,0.0,16.0,16.0,0.35,1.0,191.2,,
10000090,2020-01-26 01:20:00.0000000 +01:00,0.3083333333333333,0.0032,202.8,203.4,0.5906040268456376,0.4950396825396825,0.0,16.0,17.0,0.12,-0.9,189.4,,
10000090,2020-01-26 01:30:00.0000000 +01:00,0.2583333333333333,-0.0022,201.6,205.1,0.2684563758389262,0.2415674603174603,0.0,16.0,18.0,0.28,13.9,192.2,,
10000090,2020-01-26 01:40:00.0000000 +01:00,0.3083333333333333,-0.0017,207.8,210.6,0.1476510067114094,0.1264880952380952,0.0,16.0,18.0,0.82,24.0,189.2,,
10000090,2020-01-26 01:50:00.0000000 +01:00,0.3416666666666666,0.0150999999999999,216.5,212.3,0.5369127516778524,0.4543650793650793,0.0,16.0,18.0,0.34,2.2,191.5,,
10000090,2020-01-26 02:00:00.0000000 +01:00,0.35,0.0313,208.6,207.3,0.5973154362416108,0.4990079365079365,0.0,17.0,18.0,0.41,-1.5,190.8,,
10000090,2020-01-26 02:10:00.0000000 +01:00,0.3166666666666666,0.00865,207.5,208.9,0.5906040268456376,0.4970238095238095,0.0,17.0,19.0,0.22,-0.6,189.5,,
10000090,2020-01-26 02:20:00.0000000 +01:00,0.2916666666666667,-0.00225,211.2,211.3,0.1610738255033557,0.1334325396825396,0.0,17.0,20.0,0.66,23.1,192.0,,
10000090,2020-01-26 02:30:00.0000000 +01:00,0.2749999999999999,-0.0021,212.8,212.5,0.1140939597315436,0.0997023809523809,0.0,17.0,20.0,0.9,24.0,188.6,,
10000090,2020-01-26 02:40:00.0000000 +01:00,0.3583333333333333,0.0314,208.7,213.9,0.4765100671140939,0.4017857142857143,0.0,17.0,20.0,0.49,5.3,191.3,,
10000090,2020-01-26 02:50:00.0000000 +01:00,0.35,0.03555,214.5,215.5,0.5973154362416108,0.4990079365079365,0.0,17.0,20.0,0.48,-1.5,190.9,,
10000090,2020-01-26 03:00:00.0000000 +01:00,0.3166666666666666,0.0119499999999999,210.0,210.3,0.5906040268456376,0.4945436507936508,0.0,17.0,21.0,0.24,-0.2,190.4,,
10000090,2020-01-26 03:10:00.0000000 +01:00,0.3416666666666666,0.0316,215.7,215.1,0.5973154362416108,0.5004960317460317,0.0,17.0,22.0,0.4,-1.3,189.8,,
10000090,2020-01-26 03:20:00.0000000 +01:00,0.3666666666666667,0.04695,206.2,206.2,0.5973154362416108,0.5034722222222222,0.0,17.0,22.0,0.52,-1.7,190.6,,
10000090,2020-01-26 03:30:00.0000000 +01:00,0.3333333333333333,0.0231,209.7,210.2,0.5906040268456376,0.4955357142857143,0.0,17.0,23.0,0.36,-1.2,190.1,,
10000090,2020-01-26 03:40:00.0000000 +01:00,0.3166666666666666,0.01775,213.7,214.9,0.5906040268456376,0.496031746031746,0.0,17.0,24.0,0.28,-1.0,189.9,,
10000090,2020-01-26 03:50:00.0000000 +01:00,0.3666666666666667,0.04765,222.1,222.5,0.5973154362416108,0.5009920634920635,0.0,17.0,25.0,0.53,-1.7,190.5,,
10000090,2020-01-26 04:00:00.0000000 +01:00,0.3416666666666666,0.0318,216.2,213.8,0.5906040268456376,0.498015873015873,0.0,18.0,25.0,0.41,-1.4,189.8,,
10000090,2020-01-26 04:10:00.0000000 +01:00,0.3083333333333333,0.011,211.6,212.6,0.5906040268456376,0.4955357142857143,0.0,18.0,26.0,0.21,-0.9,190.0,,
10000090,2020-01-26 04:20:00.0000000 +01:00,0.2916666666666667,-0.0017,224.8,227.5,0.3557046979865771,0.2961309523809524,0.0,18.0,27.0,0.22,12.6,192.2,,
10000090,2020-01-26 04:30:00.0000000 +01:00,0.3083333333333333,-0.0020499999999999,230.5,229.5,0.1476510067114094,0.125,0.0,18.0,27.0,0.91,24.0,189.0,,
10000090,2020-01-26 04:40:00.0000000 +01:00,0.2916666666666667,-0.002,223.7,223.7,0.1275167785234899,0.1116071428571428,0.0,18.0,26.0,0.91,24.0,188.1,,
10000090,2020-01-26 04:50:00.0000000 +01:00,0.3166666666666666,0.002,223.6,226.8,0.174496644295302,0.1478174603174603,0.0,18.0,26.0,0.24,21.7,191.0,,
10000090,2020-01-26 05:00:00.0000000 +01:00,0.3583333333333333,0.03725,231.5,227.2,0.5973154362416108,0.5,0.0,18.0,26.0,0.44,-1.5,190.5,,
10000090,2020-01-26 05:10:00.0000000 +01:00,0.325,0.01955,225.6,226.0,0.5838926174496644,0.490079365079365,0.0,18.0,26.0,0.36,-1.0,191.0,,
10000090,2020-01-26 05:20:00.0000000 +01:00,0.2916666666666667,-0.00215,226.8,228.2,0.1409395973154362,0.117063492063492,0.0,18.0,27.0,0.82,24.2,192.0,,
10000090,2020-01-26 05:30:00.0000000 +01:00,0.2916666666666667,-0.00195,227.6,227.0,0.1409395973154362,0.1205357142857142,0.0,18.0,27.0,0.93,24.0,188.2,,
10000090,2020-01-26 05:40:00.0000000 +01:00,0.2833333333333333,-0.00165,236.9,237.7,0.1275167785234899,0.1111111111111111,0.0,19.0,27.0,0.91,24.0,189.5,,
10000090,2020-01-26 05:50:00.0000000 +01:00,0.35,0.02305,238.8,239.9,0.4563758389261744,0.3829365079365079,0.0,19.0,26.0,0.41,6.4,190.8,,
10000090,2020-01-26 06:00:00.0000000 +01:00,0.3666666666666667,0.0384,235.0,235.5,0.5973154362416108,0.5004960317460317,0.0,19.0,27.0,0.45,-1.7,189.8,,
10000090,2020-01-26 06:10:00.0000000 +01:00,0.35,0.0254,237.4,237.2,0.5906040268456376,0.4975198412698413,0.0,19.0,27.0,0.34,-1.5,189.5,,
10000090,2020-01-26 06:20:00.0000000 +01:00,0.3666666666666667,0.03545,234.8,231.5,0.5973154362416108,0.4995039682539682,0.0,19.0,28.0,0.42,-1.7,189.6,,
10000090,2020-01-26 06:30:00.0000000 +01:00,0.3833333333333333,0.04615,233.0,230.5,0.6040268456375839,0.5069444444444444,0.0,19.0,29.0,0.52,-1.9,189.6,,
10000090,2020-01-26 06:40:00.0000000 +01:00,0.3833333333333333,0.0493,230.3,234.1,0.610738255033557,0.5143849206349206,0.0,19.0,29.0,0.54,-1.8,190.8,,
10000090,2020-01-26 06:50:00.0000000 +01:00,0.3416666666666666,0.02215,232.6,231.3,0.5906040268456376,0.4970238095238095,0.0,19.0,30.0,0.31,-1.4,190.5,,
10000090,2020-01-26 07:00:00.0000000 +01:00,0.2833333333333333,-0.00165,231.9,232.2,0.3355704697986577,0.2797619047619047,0.0,19.0,31.0,0.2,13.3,192.1,,
10000090,2020-01-26 07:10:00.0000000 +01:00,0.2833333333333333,-0.00175,238.1,237.0,0.1342281879194631,0.1125992063492063,0.0,19.0,31.0,0.92,24.0,190.2,,
10000090,2020-01-26 07:20:00.0000000 +01:00,0.3,-0.0015,236.3,233.9,0.1409395973154362,0.1225198412698412,0.0,19.0,30.0,0.95,24.0,188.7,,
10000090,2020-01-26 07:30:00.0000000 +01:00,0.2916666666666667,-0.00195,232.6,232.3,0.1409395973154362,0.1185515873015873,0.0,19.0,30.0,0.93,24.0,188.3,,
10000090,2020-01-26 07:40:00.0000000 +01:00,0.2916666666666667,-0.002,238.3,240.6,0.1342281879194631,0.1145833333333333,0.0,19.0,30.0,0.94,24.0,190.5,,
10000090,2020-01-26 07:50:00.0000000 +01:00,0.2833333333333333,-0.002,241.0,240.8,0.1275167785234899,0.1091269841269841,0.0,19.0,29.0,0.9,24.0,189.3,,
10000090,2020-01-26 08:00:00.0000000 +01:00,0.3083333333333333,-0.00145,235.7,234.6,0.1476510067114094,0.1245039682539682,0.0,19.0,29.0,0.97,24.0,188.0,,
10000090,2020-01-26 08:10:00.0000000 +01:00,0.35,0.0163,230.5,228.6,0.4429530201342281,0.3740079365079365,0.0,19.0,29.0,0.32,6.8,192.5,,
10000090,2020-01-26 08:20:00.0000000 +01:00,0.3999999999999999,0.05395,229.7,229.5,0.6308724832214765,0.5297619047619048,0.0,19.0,29.0,0.61,-1.8,190.2,,
10000090,2020-01-26 08:30:00.0000000 +01:00,0.4083333333333334,0.06445,230.6,233.1,0.6375838926174496,0.5367063492063492,0.0,19.0,29.0,0.65,-1.9,190.0,,
10000090,2020-01-26 08:40:00.0000000 +01:00,0.3833333333333333,0.0476,235.0,239.0,0.610738255033557,0.5128968253968254,0.0,19.0,30.0,0.53,-1.8,189.2,,
