wt_sk,measured_at,wind_speed,power,nacelle_direction,wind_direction,rotor_speed,generator_speed,temp_environment,temp_hydraulic_oil,temp_gear_bearing,cosphi,blade_angle_avg,hydraulic_pressure,subtraction,categories_sk
10000090,2020-01-16 01:00:00.0000000 +01:00,0.6333333333333333,0.4295,209.8,213.3,0.9664429530201344,0.8075396825396826,10.0,24.0,48.0,0.98,-2.1,189.5,,
10000090,2020-01-16 01:10:00.0000000 +01:00,0.65,0.47045,210.8,215.0,0.9798657718120805,0.8224206349206349,10.0,24.0,47.0,0.98,-2.1,189.8,,
10000090,2020-01-16 01:20:00.0000000 +01:00,0.6416666666666667,0.4241999999999999,216.1,219.2,0.9664429530201344,0.8090277777777778,10.0,24.0,46.0,0.98,-2.1,189.6,,
10000090,2020-01-16 01:30:00.0000000 +01:00,0.6166666666666667,0.39625,220.7,224.5,0.9463087248322148,0.7911706349206349,10.0,24.0,45.0,0.98,-2.1,189.4,,
10000090,2020-01-16 01:40:00.0000000 +01:00,0.6916666666666668,0.5146499999999999,227.6,232.1,0.9932885906040269,0.8318452380952381,11.0,24.0,45.0,0.98,-2.2,189.5,,
10000090,2020-01-16 01:50:00.0000000 +01:00,0.7916666666666666,0.72435,231.1,232.8,0.9932885906040269,0.8333333333333334,11.0,24.0,44.0,0.99,-1.8,188.7,,
10000090,2020-01-16 02:00:00.0000000 +01:00,0.8250000000000001,0.7737999999999999,231.1,233.5,0.9932885906040269,0.8333333333333334,11.0,24.0,45.0,0.99,-1.5,190.2,,
10000090,2020-01-16 02:10:00.0000000 +01:00,0.7999999999999999,0.7411,231.1,234.6,0.9932885906040269,0.8333333333333334,11.0,24.0,45.0,0.99,-1.7,189.2,,
10000090,2020-01-16 02:20:00.0000000 +01:00,0.775,0.6723,231.1,233.6,0.9932885906040269,0.8333333333333334,11.0,24.0,46.0,0.99,-1.9,190.2,,
10000090,2020-01-16 02:30:00.0000000 +01:00,0.7916666666666666,0.7041000000000001,231.1,234.4,0.9932885906040269,0.8333333333333334,12.0,24.0,46.0,0.99,-1.8,189.8,,
10000090,2020-01-16 02:40:00.0000000 +01:00,0.8083333333333332,0.7601,231.1,235.5,0.9932885906040269,0.8333333333333334,12.0,24.0,46.0,0.99,-1.6,189.4,,
10000090,2020-01-16 02:50:00.0000000 +01:00,0.8083333333333332,0.764,231.1,236.8,0.9932885906040269,0.8333333333333334,12.0,24.0,47.0,0.99,-1.6,189.6,,
10000090,2020-01-16 03:00:00.0000000 +01:00,0.7833333333333333,0.7217,235.8,238.9,0.9932885906040269,0.8333333333333334,12.0,24.0,47.0,0.99,-1.8,190.4,,
10000090,2020-01-16 03:10:00.0000000 +01:00,0.7666666666666666,0.70335,237.1,239.9,0.9932885906040269,0.8328373015873016,12.0,24.0,48.0,0.99,-1.9,190.1,,
