wt_sk,measured_at,wind_speed,power,nacelle_direction,wind_direction,rotor_speed,generator_speed,temp_environment,temp_hydraulic_oil,temp_gear_bearing,cosphi,blade_angle_avg,hydraulic_pressure,subtraction,categories_sk
10000090,2020-01-19 01:00:00.0000000 +01:00,0.475,0.13425,256.3,252.0,0.7248322147651007,0.6096230158730159,5.0,21.0,36.0,0.87,-2.0,189.8,,
10000090,2020-01-19 01:10:00.0000000 +01:00,0.475,0.14215,250.1,251.3,0.7181208053691275,0.6031746031746031,5.0,21.0,35.0,0.88,-2.0,190.1,,
10000090,2020-01-19 01:20:00.0000000 +01:00,0.5166666666666667,0.2155999999999999,249.8,252.4,0.7986577181208053,0.6716269841269841,5.0,21.0,34.0,0.94,-2.0,189.9,,
10000090,2020-01-19 01:30:00.0000000 +01:00,0.4666666666666666,0.1576999999999999,249.7,252.7,0.7181208053691275,0.6031746031746031,5.0,21.0,33.0,0.9,-2.0,189.2,,
10000090,2020-01-19 01:40:00.0000000 +01:00,0.4583333333333333,0.13735,253.2,255.6,0.697986577181208,0.5868055555555556,5.0,21.0,33.0,0.88,-2.0,189.4,,
10000090,2020-01-19 01:50:00.0000000 +01:00,0.4333333333333333,0.1145,254.6,257.9,0.6711409395973155,0.5654761904761905,5.0,21.0,32.0,0.84,-2.0,189.8,,
10000090,2020-01-19 02:00:00.0000000 +01:00,0.425,0.10475,258.1,262.0,0.6577181208053692,0.5500992063492064,5.0,21.0,31.0,0.81,-2.0,189.7,,
10000090,2020-01-19 02:10:00.0000000 +01:00,0.45,0.1237,260.5,262.5,0.6912751677852349,0.5788690476190477,5.0,21.0,31.0,0.85,-2.0,190.4,,
10000090,2020-01-19 02:20:00.0000000 +01:00,0.45,0.1205499999999999,260.6,259.6,0.6912751677852349,0.5813492063492064,5.0,21.0,30.0,0.85,-2.0,189.4,,
10000090,2020-01-19 02:30:00.0000000 +01:00,0.4166666666666667,0.09295,257.8,255.3,0.6442953020134228,0.5396825396825397,5.0,21.0,29.0,0.78,-2.0,189.3,,
